Manuf;Model;Desc;Engine_Capacity;Fuel_Type;Powertrain;Euro_Standard;Diesel_VED_Supplement;Fuel_Cost;Electric_Cost;Total_Cost;Noise_Level
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ2 e-HYBRID DSG-auto 245;1395;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£349;£694;£1,043;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ2 e-HYBRID DSG-auto 245;1395;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£376;£694;£1,070;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ2 TSI DSG-auto 245;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ2 TSI DSG-auto 300;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,043;£0;£2,043;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ3 e-HYBRID DSG-auto 245;1395;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£349;£694;£1,043;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ3 e-HYBRID DSG-auto 245;1395;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£376;£694;£1,070;0.0
SEAT;Cupra Leon Hatch;CUPRA Leon Hatch VZ3 TSI DSG-auto 300;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,043;£0;£2,043;0.0
SEAT;Ibiza;Ibiza FR 1.0 MPI 80PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Ibiza;Ibiza FR 1.0 TSI 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;0.0
SEAT;Ibiza;Ibiza FR 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza FR 1.0 TSI DSG-auto 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Ibiza;Ibiza FR Sport 1.0 MPI 80PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Ibiza;Ibiza FR Sport 1.0 TSI 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;0.0
SEAT;Ibiza;Ibiza FR Sport 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza FR Sport 1.0 TSI DSG-auto 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Ibiza;Ibiza SE 1.0 MPI 80PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,424;£0;£1,424;0.0
SEAT;Ibiza;Ibiza SE 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,398;£0;£1,398;0.0
SEAT;Ibiza;Ibiza SE Technology 1.0 MPI 80PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,424;£0;£1,424;0.0
SEAT;Ibiza;Ibiza SE Technology 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,398;£0;£1,398;0.0
SEAT;Ibiza;Ibiza XCELLENCE 1.0 TSI 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza XCELLENCE 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza XCELLENCE 1.0 TSI DSG-auto 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,586;£0;£1,586;0.0
SEAT;Ibiza;Ibiza XCELLENCE Lux 1.0 TSI 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza XCELLENCE Lux 1.0 TSI 95PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Ibiza;Ibiza XCELLENCE Lux 1.0 TSI DSG-auto 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,586;£0;£1,586;0.0
SEAT;Leon Estate;Leon Estate FR 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate FR 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Estate;Leon Estate FR 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Estate;Leon Estate FR 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Estate;Leon Estate FR 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Estate;Leon Estate FR 2.0 TSI EVO DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Estate;Leon Estate FR Sport 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate FR Sport 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Estate;Leon Estate FR Sport 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate FR Sport 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,586;£0;£1,586;0.0
SEAT;Leon Estate;Leon Estate FR Sport 2.0 TSI EVO DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Estate;Leon Estate SE 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Estate;Leon Estate SE 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Leon Estate;Leon Estate SE 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Leon Estate;Leon Estate SE Dynamic 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate SE Dynamic 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate SE Dynamic 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,586;£0;£1,586;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE 2.0 TSI EVO DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE Lux 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE Lux 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE Lux 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE Lux 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,586;£0;£1,586;0.0
SEAT;Leon Estate;Leon Estate XCELLENCE Lux 2.0 TSI EVO DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Hatch;Leon Hatch FR 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch FR 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch FR 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Hatch;Leon Hatch FR 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch FR 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch FR 2.0 TSI DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Hatch;Leon Hatch FR Sport 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch FR Sport 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch FR Sport 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch FR Sport 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch FR Sport 2.0 TSI DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Hatch;Leon Hatch SE 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Leon Hatch;Leon Hatch SE 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Leon Hatch;Leon Hatch SE 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,478;£0;£1,478;0.0
SEAT;Leon Hatch;Leon Hatch SE Dynamic 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch SE Dynamic 1.0 TSI EVO 110PS;999;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch SE Dynamic 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,505;£0;£1,505;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE 2.0 TSI DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE Lux 1.0 eTSI DSG-auto 110PS;999;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE Lux 1.5 eTSI DSG-auto 150PS;1498;Petrol Electric;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE Lux 1.5 TSI EVO 130PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,532;£0;£1,532;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE Lux 1.5 TSI EVO 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,559;£0;£1,559;0.0
SEAT;Leon Hatch;Leon Hatch XCELLENCE Lux 2.0 TSI DSG-auto 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;0.0
SEAT;Tarraco;Tarraco FR 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;0.0
SEAT;Tarraco;Tarraco FR 1.5 TSI Evo DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,016;£0;£2,016;0.0
SEAT;Tarraco;Tarraco FR 2.0 TSI DSG-auto 4Drive 190 PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,177;£0;£2,177;0.0
SEAT;Tarraco;Tarraco FR 2.0 TSI DSG-auto 4Drive 245PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,311;£0;£2,311;0.0
SEAT;Tarraco;Tarraco FR Sport 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;0.0
SEAT;Tarraco;Tarraco FR Sport 1.5 TSI Evo DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,016;£0;£2,016;0.0
SEAT;Tarraco;Tarraco FR Sport 2.0 TSI DSG-auto 4Drive 190 PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,177;£0;£2,177;0.0
SEAT;Tarraco;Tarraco FR Sport 2.0 TSI DSG-auto 4Drive 245PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,311;£0;£2,311;0.0
SEAT;Tarraco;Tarraco SE 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;0.0
SEAT;Tarraco;Tarraco SE 1.5 TSI Evo DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;0.0
SEAT;Tarraco;Tarraco SE Technology 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,854;£0;£1,854;0.0
SEAT;Tarraco;Tarraco SE Technology 1.5 TSI EVO DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;0.0
SEAT;Tarraco;Tarraco XCELLENCE 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;0.0
SEAT;Tarraco;Tarraco XCELLENCE 1.5 TSI EVO DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,069;£0;£2,069;0.0
SEAT;Tarraco;Tarraco XCELLENCE 2.0 TSI DSG-auto 4Drive 190PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,258;£0;£2,258;0.0
SEAT;Tarraco;Tarraco XCELLENCE 2.0 TSI DSG-auto 4Drive 245PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,365;£0;£2,365;0.0
SEAT;Tarraco;Tarraco XCELLENCE Lux 1.5 TSI Evo 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;0.0
SEAT;Tarraco;Tarraco XCELLENCE Lux 1.5 TSI EVO DSG-auto 150PS;1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,016;£0;£2,016;0.0
SEAT;Tarraco;Tarraco XCELLENCE Lux 2.0 TSI DSG-auto 4Drive 190 PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,204;£0;£2,204;0.0
SEAT;Tarraco;Tarraco XCELLENCE Lux 2.0 TSI DSG-auto 4Drive 245PS;1984;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,338;£0;£2,338;0.0
SSANGYONG;Korando;1.5 ELX;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,043;£0;£2,043;65.0
SSANGYONG;Korando;1.5 Ultimate;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,043;£0;£2,043;65.0
SSANGYONG;Korando;1.5 Ultimate Auto;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,150;£0;£2,150;71.0
SSANGYONG;Korando;1.5 Ventura;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,043;£0;£2,043;65.0
SSANGYONG;Korando;1.5 Ventura Auto;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,150;£0;£2,150;71.0
SSANGYONG;Tivoli;1.2P EX;1197;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,881;£0;£1,881;68.7
SSANGYONG;Tivoli;1.2P Ventura;1197;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,881;£0;£1,881;68.7
SSANGYONG;Tivoli;1.5P Ultimate;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,881;£0;£1,881;70.5
SSANGYONG;Tivoli;1.5P Ultimate Auto;1497;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,069;£0;£2,069;70.4
SUBARU;Forester e-BOXER;Sport;1995;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,177;£0;£2,177;67.0
SUBARU;Forester e-BOXER;XE;1995;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,177;£0;£2,177;67.0
SUBARU;Forester e-BOXER;XE Premium;1995;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,177;£0;£2,177;67.0
SUBARU;Outback 21MY;Field;2498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,311;£0;£2,311;67.0
SUBARU;Outback 21MY;Limited;2498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,311;£0;£2,311;67.0
SUBARU;Outback 21MY;Touring;2498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,311;£0;£2,311;67.0
SUBARU;XV AWD;XV e-BOXER;1995;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;67.0
SUZUKI;Across;ACROSS 2.5 PHEV SZ5 ALLGRIP CVT;2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£269;£748;£1,017;64.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ3;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,317;£0;£1,317;66.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ5;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,344;£0;£1,344;66.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ5 4x4;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;67.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ5 CVT;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;69.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ-T;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,344;£0;£1,344;66.0
SUZUKI;Ignis;IGNIS 1.2 HYBRID SZ-T CVT;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;69.0
SUZUKI;S-Cross;S-CROSS 1.4 HYBRID SZ4;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;66.0
SUZUKI;S-Cross;S-CROSS 1.4 HYBRID SZ5 ALLGRIP;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,586;£0;£1,586;66.0
SUZUKI;S-Cross;S-CROSS 1.4 HYBRID SZ5 ALLGRIP Auto;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,693;£0;£1,693;67.0
SUZUKI;S-Cross;S-CROSS 1.4 HYBRID SZ-T;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;66.0
SUZUKI;S-Cross;S-CROSS 1.4 HYBRID SZ-T Auto;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,532;£0;£1,532;67.0
SUZUKI;Swace;SWACE 1.8 HYBRID SZ5 CVT;1798;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,209;£0;£1,209;67.0
SUZUKI;Swace;SWACE 1.8 HYBRID SZ-T CVT;1798;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,209;£0;£1,209;67.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ5;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,263;£0;£1,263;67.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ5 ALLGRIP;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;67.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ5 CVT;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,371;£0;£1,371;68.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ-L;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,263;£0;£1,263;67.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ-T;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,263;£0;£1,263;67.0
SUZUKI;Swift;SWIFT 1.2 DualJet HYBRID SZ-T CVT;1197;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,371;£0;£1,371;68.0
SUZUKI;Swift Sport;SWIFT 1.4 B/JET HYBRID SPORT;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ4;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ5;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ5 ALLGRIP;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,586;£0;£1,586;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ5 ALLGRIP Auto;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,693;£0;£1,693;67.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ5 Auto;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,532;£0;£1,532;67.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ-T;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ-T ALLGRIP;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,586;£0;£1,586;66.0
SUZUKI;Vitara;VITARA 1.4 HYBRID SZ-T Auto;1373;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,532;£0;£1,532;67.0
SUZUKI;Vitara;VITARA 1.5 S1 HEV SZ5 AGS;1462;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,451;£0;£1,451;68.0
SUZUKI;Vitara;VITARA 1.5 S1 HEV SZ5 ALLGRIP AGS;1462;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,586;£0;£1,586;68.0
SUZUKI;Vitara;VITARA 1.5 S1 HEV SZ-T AGS;1462;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,424;£0;£1,424;68.0
TOYOTA;Aygo;XCLUSIVE TSS 1.0 Auto 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,398;£0;£1,398;71.0
TOYOTA;Aygo;XCLUSIVE TSS 1.0 Manual 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,317;£0;£1,317;69.0
TOYOTA;Aygo;XPLAY TSS 1.0 Auto 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,398;£0;£1,398;71.0
TOYOTA;Aygo;XPLAY TSS 1.0 Manual 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,317;£0;£1,317;69.0
TOYOTA;Aygo;X-TREND TSS 1.0 Auto 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,398;£0;£1,398;71.0
TOYOTA;Aygo;X-TREND TSS 1.0 Manual 5dr;998;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£1,317;£0;£1,317;69.0
TOYOTA;Aygo X;Edge A Canvas  Roof;998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,344;£0;£1,344;69.0
